reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c9e9510a-199f-4d0f-9dbe-0359f3cfc3bc,Fernando Luiz,https://play-lh.googleusercontent.com/a-/ALV-UjUznjoIviLX6uaCiPvEnIPMlV10e584FVLdx6lAZwKoOeY,"Cada dia melhor, o tempo de leitura dos boletos melhorou muito com o passar dia tempos. Recentemente percebi lentidão excessiva no app mas quando avaliei a fundo percebi que eram outros apps que estavam consumindo recursos do meu celular prejudicando a performance de outros. Em caso de lentidão, recomendo excluir apps que n agregam em nada no seu dia a dia, abraços",5,6,7.57.2.0,2022-06-07 20:44:10,Oi! Agradeço pelo elogio! Procuro levar as melhores experiências pra você! 💛💙,2022-06-08 11:40:52,7.57.2.0
e41dee39-9575-43f3-a9c6-f7e74cc8fa36,Tânia Berna,https://play-lh.googleusercontent.com/a-/ALV-UjUmIEI6i8MShZRc1WUxmpliNNVgRPBYBTE19Key6uSpview,"O fato do próprio banco evitar que o cliente vá até a agência (mesmo sem pandemia) e não haver acesso telefônico na mesma, seria primordial e automático, que o app fosse mais funcional e houvessem várias outras opções. Inclusive, que o cliente pudesse solucionar problemas básicos, além de, obter informações sobre questões essenciais ao funcionamento de sua conta. O leitor de código de barras, também deixa a desejar, pois nem sempre lê, mesmo que a impressão seja de alta qualidade.",2,288,7.21.0.5,2020-05-17 12:53:53,Oi Tânia! Agradeço muito pela sua colaboração. Vou repassar seu problema para que a área responsável possa analisar. Tenha um ótimo dia.,2020-05-26 14:39:18,7.21.0.5
b99855b3-106a-4747-bc10-b0960b0ec2ef,Ana Maria Felippe,https://play-lh.googleusercontent.com/a-/ALV-UjWBDk0TiaHxTNs1TqMqbQ07I8ilh496tYKhnZSEhI0Iiz4,"[(em 08/2022) A atualização segue com as funcionalidades de que preciso. O Aplicativo ficou bem interessante, com os Canais de Atendimento mostrados, sem precisar entrar na conta. Obrigada // [(em 2020) As funcionalidades que utilizo estão perfeitas. A interação pelas mensagens, sem precisar abrir o aplicativo agiliza bastante. Obrigada.]",5,2,8.0.5.2,2022-08-28 14:48:29,"Oi!
Você pode personalizar as fotos no seu APP,
Logar no App ir em Perfil > Geral > Exibir fotos na tela de login,
Desativar a chave ""Exibir fotos na tela de login"".
Tenha um ótimo dia! 💛💙",2022-08-18 11:55:45,8.0.5.2
24494ec7-cd5c-4629-8331-c9f6f6355da9,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sempre usei muito bem o aplicativo. Funcionava melhor que no computador, porém com a última atualização o App não permite mais fazer pagamentos utilizando a poupança. Preciso abrir o computador para fazer. Isso é um retrocesso. Dificulta bastante o processo.",3,1,7.16.7.0,2020-03-02 12:59:41,,,7.16.7.0
799a17d7-5c3d-48a2-b1b6-0b97a0896968,Lucy Menezes Hossoe De Estrada,https://play-lh.googleusercontent.com/a/ACg8ocKQQqku2CYIKbNeuYB3eoI8sVI2uQ7sX1PX9rSBnjyu=mo,"O app é bom, mas no meu caso é limitado demais. Quando recebo ordens de pagamentos dependo dos horários do banco e a parte que não me dá a opção de recever na moeda original apenas com o dolar, acho que poderia se melhorar isso para não prender demais o cliente. Nesse periodo de pandemia me sinto cheia de duvidas sem soluções e não tenho quem me responda.",2,2,7.22.0.4,2020-06-09 01:21:34,"Oi Lucy! Você pode entrar em contato comigo através de um dos canais abaixo para verificar questões relacionadas à sua conta, cartão, cadastro... - Facebook (messenger) - Twitter (direct) - WhatsApp - Envie um WhatsApp para 61 4004-0001  - Peça para falar com um Humano.
Tô esperando o seu contato, ok? 😊",2020-06-09 12:30:20,7.22.0.4
61778683-1a9d-42d4-8873-1a084b0fb4e6,Fmab Simoes,https://play-lh.googleusercontent.com/a-/ALV-UjWldmEE6tOIjLgD5WWSnqwjzCU2lLvVeqBvOeOnC7bUNuY,"No geral, o App é bom, mas o módulo de mensagens é triste! Extremamente lento e com cliques excessivos até chegar no texto que interessa... Meu aparelho tem memória e processador razoáveis, mas, mesmo assim, é irritante a lentidão desse módulo de mensagens.",2,0,7.49.1.0,2021-12-19 20:08:58,"Oi, quero ajudar!
Me chame pela DM do Twitter ou Messenger do Facebook, via WhatsApp: (61) 4004-0001 ou ainda pelo SAC: 0800-729-0722. Conheça os demais canais de atendimento em: bb.com.br/atendimento
Conte comigo! 💛💙",2021-12-20 20:04:45,7.49.1.0
17d55b4d-92e7-4c70-be6c-3b195823cda4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Atualização péssima. Retirou várias funcionalidades boas, além de ter um layout mais simplificado e fácil de usar. Ontem fiz o pagamento da minha fatura do cartao do próprio banco e na mesma hora o pagamento foi processado. Agora esse mesmo pagamento está constando que está em processamento e já nem sei se o valor que está constando na minha conta corrente está correto mesmo. Voltem pra anterior pfv",1,1,7.1.0.0,2019-03-01 19:13:14,,,7.1.0.0
e2ac74ec-3bae-40cd-9f7a-27ce876d36db,Valquiria Milha,https://play-lh.googleusercontent.com/a/ACg8ocL-gTLrWiMJPj_l6Jx46aD2N8Ci9MOikLxEc15axb2l=mo,E simples de mas e ultiu para algumas coisas como fatura e valor de limite,5,0,8.41.0.0,2023-08-05 03:37:06,"Que legal que está gostando, Valquiria! E tem mais: no Menu > Atendimento, você encontra Tutorias e ajuda pra ficar ainda mais fácil pilotar o App BB. Conta com a gente #PraTudoQueVoceImaginar .",2023-08-05 14:35:31,8.41.0.0
c44460df-8c1b-4ed6-acfa-06485fa9e441,Fernando Henrique,https://play-lh.googleusercontent.com/a/ACg8ocIO1lSzeech777Prx5ZHm51A_2OUT0d-hq7KiDoDAZQ=mo,"O app é bom, porém, sempre que vou pagar um boleto, ele teima em deixar como data de pagamento padrão, a data do vencimento do boleto, ou seja, sempre tenho que alterar essa data pra o dia atual, muito chato, as vezes a gente esquece desse detalhe e quando vai perceber já tem confirmado a operação, por isso as 3 estrelas.",3,2,7.24.0.5,2020-07-15 11:57:24,"Oi! Repassei a sua sugestão para a área responsável. 
Agradeço a sua colaboração para tornar o nosso App ainda melhor. 
Tenha um ótimo dia! 🙂",2020-07-15 16:23:26,7.24.0.5
674ada34-f3f6-4908-8e86-fe2e8ea12bfe,Dilma Santos,https://play-lh.googleusercontent.com/a-/ALV-UjW5rSmGQuKttl65SdPuYlJ77y9BgBikFZkWVphxyivKk2Xs,ótimo aplicativo! ajuda e facilita muito.,5,0,8.39.3.0,2023-07-21 10:47:43,,,8.39.3.0
e9c01586-7129-4ffe-86ff-105ce69e45cb,Rhammer Ferreira,https://play-lh.googleusercontent.com/a/ACg8ocIALTVfGoQUlEwtTjNSRGTLMPEeX5BmOCIQUKeiCHrW=mo,"O app é ótimo, rápido e intuitivo. Precisa ter apenas a opção de cartão de débito da conta. Precisei ir a agência em plena pandemia, enfrentar um fila enorme só pra solicitar o cartão da conta. A opção disponível é apenas para cartão de crédito. No mais, está rodando suave.",4,1,7.29.2.0,2020-10-14 05:29:57,"Oi! Li seu comentário, mas não consegui entender exatamente qual foi sua dificuldade. 
Você pode entrar em contato comigo através de um dos canais abaixo para que eu possa te auxiliar: 
bb.com.br/atendimento
Ou me chame pela DM do Twitter ou Messenger do Facebook ou via WhatsApp (61)4004-0001, solicitando ""atendimento humano"". 
💛💙",2020-10-15 10:13:57,7.29.2.0
48dbb6e0-0993-450d-90de-6ced0c11795c,Marcelo Rodrigues,https://play-lh.googleusercontent.com/a-/ALV-UjWo3XZARImpLYMNZ8u9Cj3y7XARHFp6JcZAeRS-oVUiLcg,"O app ė bom. Dá para fazer pagamento via código de barras ou qrcode, mas algumas dessas comodidades precisam ser habilitadas no caixa eletronico e algumas tem data para expirar. Talvez com o tempo isso mude. Tudo isso é muito bom,as fiquei impossibilitado de usar o cartão para compras no débito de pois que passei a usar o aplicativo: Essa parte eu não gostei.",5,8,7.27.2.0,2020-09-05 20:17:10,,,7.27.2.0
8d4c7494-e8a2-41d5-b641-d323fec27735,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gostaria de utilizar a versão anterior do App. A plataforma atual apresenta problemas na identificação, tanto por senha como por digital, a opção ""transferências"" está confusa, não localizei minhas transações favoritas já cadastradas, etc. A plataforma anterior era mais séria e intuitiva.",1,0,7.0.7.0,2019-02-27 12:59:18,,,7.0.7.0
8e65c6d3-a4d5-48da-bd08-5d8445c24492,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Não é de se estranhar que os clientes estão trocando o Banco do Brasil por outros, o banco ao invés de facilitar, sempre complica. Tinha o app funcionando perfeitamente, veio uma atualização e perdi as autorizações para transações e não consigo mais reautorizar, já fui em um caixa eletrônico e nada. Gostam de fazer o cliente passar raiva sem necessidade.",1,12,7.17.0.4,2020-03-15 01:22:30,"Oi, Renato.
O que está ocorrendo no momento da liberação?
Visite a minha página para verificar se auxilia na sua dificuldade: https://www.bb.com.br/pbb/pagina-inicial/bb-seguranca/liberacao-de-computadores-e-celulares#/ Fico esperando sua resposta aqui. 😉",2020-03-18 12:24:53,7.17.0.4
95247241-0722-473c-8bed-e59eceb3db4e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O app nao evoluiu, ele foi degradado. A versao anterior estava perfeita, nao precisava de mais nada ! Era simples, pratica, layout avançado. Por favor, retornem a versão anterior do app ou disponibilizem como opção. A versão atual é confusa, sem praticidade e ainda retirou boas ferramentas da versão anterior.",1,1,7.3.0.5,2019-05-02 05:07:26,,,7.3.0.5
ffce5318-90e0-4e43-8bdf-b91cea602b46,kaique Oliveira Antonio,https://play-lh.googleusercontent.com/a-/ALV-UjV-B_euLhjb9HLaxJP7_PYESD5pK5W1WsU88HBTwtakAMA,"O banco é ótimo, mas o app é cheio de instabilidades, fui tentar abrir um conta PJ ele avisa que vai mandar um link por sms e nunca manda, e no final da a mensagem que o meu aparelho já está atualizado, e não sai dessa tela. Fora todas as outras problemáticas de usabilidade e experiência do usuário que tem.",1,15,7.56.1.0,2022-04-26 14:01:03,"Oi
Vamos conversar? Estou disponível nos canais:
- bb.com.br/atendimento
- SAC: 0800 729 0722;
- Central de Relacionamento BB: 40040001 (capitais e regiões metropolitanas) ou 0800 729 0001 (demais localidades).
- WhatsApp: Adicione o número (61) 4004-0001 nos seus contatos e escreva #PJ na mensagem.
Estou esperando o seu contato.",2022-04-26 14:09:19,7.56.1.0
21ea4328-5329-4098-9716-f1591a1fcd49,Izilda Maran,https://play-lh.googleusercontent.com/a/ACg8ocK0P4LF2RHVe6FSGPPdd7ueMdI4-8b_wHfVYm9yUwGh=mo,"Atendimento no app por mensagens, uso muito, excelente: nota 1000. As instalações da agência física, nessa época de pandemia, péssimas. Temos que ficar fora em fila para poder entrar um a um o que acho corretíssimo. O inconveniente é que até agora não providenciaram um toldo para nos guarnecer do sol escaldante e muitas vezes da chuva. Principalmente quando a chuva é forte a tendência das pessoas é se aglomerarem, buscando abrigo com as pessoas que têm guarda chuva, desprezando distanciamento.",5,143,7.35.5.2,2021-03-07 14:03:01,,,7.35.5.2
a8937351-23cc-42d8-81ad-723a7a52b48b,Laura Moraes,https://play-lh.googleusercontent.com/a-/ALV-UjVUbSxkON74ddoSph51U3BTATKX1m7qFck_82PQ-hIr2oaQ,"O aplicativo vem apresentando varios problemas, como não permissão para alterar alguma etapa de upgrade (mesmo sem nem ter respondido e ele respondeu sozinho). Não scanea o cartao para a criação de uma senha de 8 digitos nova. Além de ter bugs na hora de transferências.",2,1,7.32.2.1,2021-01-08 15:48:45,"Oi!

Para que eu possa te auxiliar, me chame pela DM do Twitter ou Messenger do Facebook ou via WhatsApp (61) 4004-0001, solicitando o ""atendimento humano"".

Pelo SAC (0800-729-0722), 24h, todos os dias da semana.

Acesse www.bb.com.br/atendimento para mais informações dos meus canais de atendimento.

Tenha um ótimo dia! 💛💙",2021-01-08 19:47:05,7.32.2.1
b6d2d3e6-f58a-4698-9df1-90787da30977,Cleo Rech,https://play-lh.googleusercontent.com/a-/ALV-UjWjt42S6Li0HxLzJUMvFmji7a5g0uX58whjJBpMSEAC-kY,"Relutei muito em baixar o aplicativo no celular/tablet. Mas vi que eu estava certa. O app é um grande equívoco. Sempre muito lento, nada prático e agora com as recentes atualizações virou uma grande dor de cabeça. Não funcionou, ainda não funciona e é isso... Decididamente nós, os clientes, somos um monte de ""nadas"".",1,73,7.30.8.4,2020-11-23 19:44:59,"Oi! Preciso de algumas informações para entender melhor o seu caso. Envia um e-mail pra mim no endereço atendimento.mobile@bb.com.br informando seu CPF ou Agência e Conta e também contando direitinho o que aconteceu. Ah, lembra de colocar o protocolo S123111644 no título do e-mail. Estou esperando o seu contato, ok?",2020-11-24 19:56:58,7.30.8.4
a2a643dd-11b5-4da5-b73b-19323f4245a8,André Fabris,https://play-lh.googleusercontent.com/a-/ALV-UjUWbkJ2c5A0J3bLO1U0XXztE-kGRbssXbR3BG2745ImAMI,"Em comparação com os demais aplicativos de bancos, o do BB não é intuitivo, apresenta erros e é muito poluído. Sugiro que se inspirem nos aplicativos de outros bancos para que o uso se torne mais prático. Na minha opinião, as funcionalidades mais usadas deveriam ter fácil acesso e prático. As demais poderiam ser separadas e se manterem como estão. Outra opção é fazerem mais de um aplicativo, de acordo com o tipo de usuário.",3,35,7.25.0.0,2020-07-31 00:25:39,"Oi Andre! Repassei a sua sugestão para a área responsável.
Agradeço a sua colaboração para tornar o nosso App ainda melhor.
Tenha um ótimo dia! 🙂",2020-07-31 13:43:58,7.25.0.0
d0ad9e15-5aa7-41c2-80ec-577e89b02fdd,Conceição Fernandes Pereira,https://play-lh.googleusercontent.com/a/ACg8ocIccC5T5JsTgbp7mUdpnMHidEE_3YPbDFbF7o9Y4Urt=mo,"Não consigo fazer nenhuma transferência para outro banco, a tecla avançar não funciona, se a pessoa estiver no histórico tudo vai bem, mas se não tiver negativo, pix com pix vai. Já instalei e desintaslei, já atualizei e nada, o Itaú me falaram que é excelente, agora ficar refém de uma situação está desconfortável. Boa tarde.",2,32,7.37.2.0,2021-05-07 15:07:02,"Oi! Preciso de algumas informações para entender melhor o seu caso.
Envia um e-mail pra mim no endereço atendimento.mobile@bb.com.br informando seu CPF ou Agência e Conta e também contando direitinho o que aconteceu.
Ah, lembra de colocar o protocolo S207050907 no título do e-mail.
Estou esperando o seu contato, ok?",2021-05-10 13:16:29,7.37.2.0
6a521c87-5d31-43c1-b801-329f988ae131,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"após a última atualização, não aparece mais a opção de emissão de recibo nos pagamentos ( opção esta, muito útil). Agora tenho de ir em extrato, e ver o pagamento que fiz para escolher a emissão do recibo. Uma limitação do aplicativo é a falta de opção para vermos e gerenciamos empréstimos feitos. Verificar tempoque falta para terminar pagamento de empréstimo, parcelas, datas, etc.",3,2,7.7.0.2,2019-08-11 19:04:05,,,7.7.0.2
db3f8768-a20e-4443-bd68-c797019d66d5,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Infelizmente não há a opção zero. Que aplicativo ruim! Não importa o que eu faça, se clico em voltar para tela anterior ele sai, é irritante! Não consigo compartilhar comprovantes, não consigo fazer uma transação completa porque fica saindo. A versão anterior era muito boa, esse está péssimo, péssimo e péssimo!",1,77,7.2.2.1,2019-03-16 11:19:09,,,7.2.2.1
6e07138c-fa9b-4eae-81db-88fe2c84b367,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Acredito que o app esteja com algum bug. Não tá realizando transações simples como pagamento e tá fechando sozinho. É um app muito bom e prático, uso desde sempre sem ter o que reclamar. Mas hj quero pagar minhas contas e não tô conseguindo. Por enquanto as 2 estrelas é por isso. Assim que voltar a funcionar eu volto aqui e edito. Pois é um app bom e que se funcionar corretamente merece 5 estrelas.",2,9,7.12.0.0,2019-12-04 12:52:36,,,7.12.0.0
c2567f13-3a2d-4877-b438-6cf415801ca6,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lamentável. O tempo todo fica sem comunicação. O tempo de resposta das operações é irritante. Não é possível ter que fazer 3 ou 4 tentativas para simplesmente acessar o app pq ele trava na tela inicial. Depois ter que fazer mais 3 ou 4 tentativas para pagar um boleto pq o leitor de código de barras dá como resposta sem comunicação. Isso enquanto tudo no telefone funciona normalmente.,1,2,7.4.2.0,2019-06-14 04:28:05,,,7.4.2.0
89e21d1e-ac37-4f4a-b4a6-b057c921c8f3,Rawlinson Wicttor,https://play-lh.googleusercontent.com/a/ACg8ocJtLnDRRHuJoOZxP61FOIriEiebjamP1Ns_19sbztI0=mo,"Ótimo app. Muito eficiente e eficaz, sempre atende as minhas necessidades, com exceção do pagamento de uma determinada fatura de cartão de crédito, enviada para meu e-mail, que o app não consegue ler o código de barras automaticamente, e sempre tenho que digitá-lo manualmente.",5,2,7.21.0.5,2020-05-27 14:26:58,,,7.21.0.5
53f5349e-494d-4bad-9c49-3d7579ba07e8,Flávio Renato Gama Brito,https://play-lh.googleusercontent.com/a-/ALV-UjVX1SNx0J72ZuXxn7w-vC15CsG9Zf_7UI_bP-P2tJOhU_Dg,"Desde a segunda (04), o aplicativo fica dando erro durante as simulações. Estou necessitando simular a alteração do meu seguro residencial, sem sucesso. Já forcei o desligamento do aplicativo, apaguei o cache, reiniciei e forcei o desligamento do celular e o problema continua.",2,2,7.45.16.0,2021-10-07 11:44:39,"Oi, Flávio!
Preciso de mais detalhes para te ajudar.
Por favor, envie um e-mail para atendimento.mobile@bb.com.br - com o título S207100844. É importante você enviar os dados como CPF ou agência e conta, foto da tela do erro - se você tiver, o passo a passo que você fez até acontecer o erro e o que aconteceu.
Estou aguardando o seu contato!",2021-10-08 17:20:41,7.45.16.0
45227214-21a7-432f-a435-318578364cab,Canto De Música,https://play-lh.googleusercontent.com/a-/ALV-UjWWT8kd64D54bj-LDxlI7Zjmt1JR8OboswO_oQGSSYpvzQ,"Péssimo, tanto no computador quanto no celular, tudo confuso, duas senhas pra entrar, o computador vive pedindo pra autorizar o uso e cada vez é mais complicado, tendo ate mesmo que ir até a agência, não consigo emitir um extrato anual pelo celular. Os outros 3 4 bancos que uso sao todas fáceis de usar. Bradesco, caixa, mercado pago, itau todos simples. Precisa contratar um profissional capacitado pra cuidar desse sistema. Tenho acesso pelo aplicativo mas nao consigo acesso a nenhum documento.",1,0,,2022-06-02 14:40:44,"Olá! Gostaria de entender melhor o que aconteceu com o seu acesso para encontrar uma solução.
Me chame pelo WhatsApp (61) 4004-0001 e solicite ""atendimento humano"" ou mande uma mensagem direta pelo Twitter ou Messenger do Facebook. E você também pode ligar no SAC (0800 729 0722). Aguardo seu contato 😉",2022-06-08 12:19:54,
ac84dd3d-f005-48d1-84b8-8e674b3a50b2,Xirlany Tavares,https://play-lh.googleusercontent.com/a-/ALV-UjUNmZ8pakDj1ePolG3WNTWq0PE7RV7g_I3H9Fb--gaK1Yg,"Desde que baixei o app, sempre dá erro nas opções de conclusão de cadastro(meu comprovante de residência foi devolvido e não consigo reencaminhar). Fora que já estou com a conta aberta e funcionando(já fiz até pagamento de boletos) mesmo assim recebo sms pedindo pra concluir a abertura de conta. Sempre apresenta o erro : Aconteceu um problema de conexão com o nosso app, tente mais tarde. Estamos trabalhando para que você possa utilizar o aplicativo BB o mais rápido possível.",2,63,7.22.0.4,2020-06-13 15:40:04,"Oi! Você pode entrar em contato comigo através de um dos canais abaixo para verificar questões relacionadas à sua conta, cartão, cadastro... 
- Facebook (messenger) 
- Twitter (direct) 
- WhatsApp - Envie um WhatsApp para 61 4004-0001
E solicite “atendimento humano”.
Estou esperando o seu contato, ok? 😊",2020-06-19 13:10:37,7.22.0.4
dc24f830-5ace-412a-b04e-b210cf99cb90,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O único inconveniente do app empresarial é que, quando solicitamos exibir o extrato, ele mostra a partir do primeiro dia do mês. Não dá opção de escolher determinado dia antes de exibir, o que, dependendo do dia do mês, não conseguimos abrir, o sistema trava...",3,0,6.41.0.2,2018-11-14 18:55:58,,,6.41.0.2
9146db11-340d-4c5e-a377-3c5040a8d423,eduardo albuquerque,https://play-lh.googleusercontent.com/a/ACg8ocIn2GUn486_qsNEpwDz8uzKBE_rmzHT4XFjCEyroOyi=mo,"Ótimo app, quase nunca dá crash, é muito útil, tem diversas funcionalidades, pra liberar o acesso a transações financeiras é fácil, da certo tá controlar gastos, fazer categorias, e tudo mais. Dá pra tirar senha da agência e falar com o gerente, gosto muito do app, resolvo tudo por ele.",5,9,7.22.0.4,2020-06-04 05:18:34,,,7.22.0.4
8c5c50ce-5f32-48fa-97df-ca2965043084,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Facilita muito a vida fazer várias operações pelo celular! Além disso, a aba ""Minhas Finanças"" é um ótimo gerenciador das finanças. Ela já mostra todos os gastos realizados no débito, no credito e os saques. Só temos o trabalho de categorizar cada gasto, podendo inclusive dividir os saques. Só falta poder acompanhar o valor da próxima fatura do cartão de crédito.",5,0,6.42.1.4,2018-12-10 12:26:51,,,6.42.1.4
1f3c1a76-af74-48a5-a718-b5f5e0dbd74a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O aplicativo é bom mas com algumas ressalvas Na parte do cartão de crédito é preciso melhor e muito, pois não é possível visualizar os gastos dos meses seguintes, ficando tudo na mesma fatura. Em outros aplicativos como o banco inter e Credicard são um espetáculo à parte.",3,0,7.15.3.0,2020-01-29 17:12:14,,,7.15.3.0
24aa4ea0-4c3c-450a-9d21-ace6e2896f3e,Ermes Lucas,https://play-lh.googleusercontent.com/a-/ALV-UjUiNk6ONGZeDdxYUPr0qPxTX0wjRbF0WNSEPpvgZ4kJZ3FZ,"No básico, ele não funciona: não lê código de barra. Houve um tempo em ao menos lia em PDF, mas agora, não lê de forma alguma. Cada vez que mexem, ele dá uma piorada. Além de tudo, seguem o padrão geral de importunar o cliente o dia inteiro com mensagens indesejadas, nos forçando a desabilitar as notificações.",2,132,7.52.0.2,2022-02-15 00:31:45,"Poxa!
Vamos conversar? Gostaria de entender melhor sobre isso. Envie uma mensagem direta nos aplicativos Twitter ou Messenger, do Facebook digitando ""atendimento humano"". Por telefone, estou disponível no SAC 0800 729 0722 e tem outras opções de canais no site > bb.com.br/atendimento
Aguardo seu contato!",2022-02-15 12:25:42,7.52.0.2
d9cb1b2c-721e-4aef-95ad-e34b7c197126,Lino Comelli Jr,https://play-lh.googleusercontent.com/a-/ALV-UjXTGlu29LWDhTmOwd1xw3AUpLgiowpEnCmr6myMhhYYXZdg,"O app é fácil de utilizar e bem construído, no entanto um app que se preza ao gerenciamento de finanças tem uma falha que eu considero absurda. Os lançamentos parcelados do cartão de crédito só são exibidos após o fechamento da fatura, aí no D-1 você tá ok com a tua fatura, e no dia do fechamento você toma um susto, porque as compras parceladas não estavam sendo exibidas. Inaceitável ao meu ver. Depois que corrigirem isso eu corrijo a minha avaliação, mas por ora é isso.",1,30,7.22.0.4,2020-06-18 17:45:59,"Oi Lino! Agradeço muito pela sua colaboração. 
Vou repassar seu problema para que a área responsável possa analisar. 
Tenha um ótimo dia.",2020-06-19 22:16:26,7.22.0.4
295e7613-74a7-4f48-851a-d3d2d7d71fd6,Juliana Kelly Cavalcante,https://play-lh.googleusercontent.com/a/ACg8ocJjFmqGXdOSLWwvCAE0P0BlcCNS_eOi9Y1hJ-rtMOND=mo,"Eu errei a senha algumas vezes, já fui no caixa eletrônico e até na agência e ninguém conseguiu desbloquear meu app.",1,0,8.33.0.3,2023-05-25 23:32:08,"Olá, Juliana. Pra gente verificar seu caso, nos chame por uma das páginas oficiais do BB no Facebook (via Messenger) ou Instagram (via Direct), com #atendimentoapp.",2023-05-25 23:53:30,8.33.0.3
5fca2549-a221-487a-a472-f9e1c26fca18,Antonio Eustaquio Resende Travassos,https://play-lh.googleusercontent.com/a/ACg8ocJGymoNGeWorkwVxz8QxsNNbzkHvf4szZjaFtx1glau=mo,"Dificuldade em saber qual o saldo real devedor de cartão de crédito. Abaixo do mês aparece um valor, a esquerda em baixo outro valor que nem sempre é menor que o de cima. Vc só têm certeza depois do pagamento da fatura. Que então aparece o que vc já gastou e vai para a fatura do mês seguinte. Quando junta com à aplicação do seu saldo, fica ainda, mais confuso.",4,4,7.24.0.5,2020-07-24 17:11:46,"Oi! Você pode entrar em contato comigo através de um dos canais abaixo para verificar questões relacionadas à sua conta, cartão, cadastro... 
- Facebook (messenger) 
- Twitter (direct) 
- WhatsApp WhatsApp para (61)-4004-0001
E solicite “atendimento humano”.
Estou esperando o seu contato, ok! 🙂",2020-07-24 19:18:17,7.24.0.5
8ca53c0f-6487-449d-b074-88dfc69d1fc2,Igor B. Silva,https://play-lh.googleusercontent.com/a-/ALV-UjU-Ro3ZmRLRwEmVsnJfdbKeNyZH47D5K1SENuqtHpQc_CM,"Aplicativo muito bom. Atende minhas necessidades de acompanhamento diário da conta corrente. Mas sinto falta de uma opção para amortizar ou liquidar o saldo financiamento imobiliário. Há opção somente pra quem optar pelo FGTS. Não possui outras formas de amortização. Como sugestão, poderiam incluir essa opção no aplicativo.",4,0,,2021-05-03 02:54:55,"Oi! Eu possuo um número específico para esse assunto:
- Para pagamentos antecipados, ligue: 4003 4117 (capitais e regiões metropolitanas) ou 0800 729 4117 (demais localidades).
Se precisar, você também pode entrar em contato comigo através de um dos canais abaixo:
bb.com.br/atendimento
Tenha um ótimo dia! 💛💙",2021-05-03 13:51:21,
83129ece-2fb7-4b6d-b815-2e83e17508a8,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O Aplicativo do BB é muito bom e de fácil acesso, porém não entendo porque não liberam o pagamento do licenciamento pelo aplicativo, a opção existe, mas o pagamento não é liberado. Mantive contato com a minha gerente, no entanto a mesma me informou que só pelo internet banking ou pelo caixa eletrônico eu conseguiria. Banco do Brasil, facilite nossa vida! libera o pagamento de licenciamento e IPVA pelo aplicativo.",3,0,6.43.0.0,2019-01-30 12:43:02,,,6.43.0.0
